"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","08-May-2020","        275.85","        282.80","        284.00","        272.00","        272.90","        272.90","        277.06","    9878213","          2736816388.30","     108729","    1706862","         17.28"
"TATASTEEL","E1","11-May-2020","         31.00","         31.60","         31.60","         31.00","         31.00","         31.10","         31.29","      19363","              605865.30","        200","      14672","         75.77"
"TATASTEEL","EQ","11-May-2020","        272.90","        275.55","        283.00","        275.00","        276.65","        276.20","        279.07","   10907408","          3043983356.80","     129049","    1670883","         15.32"
"TATASTEEL","E1","12-May-2020","         31.10","         31.10","         31.40","         30.70","         31.20","         31.05","         30.89","      45151","             1394662.35","        160","      37870","         83.87"
"TATASTEEL","EQ","12-May-2020","        276.20","        273.30","        276.80","        264.50","        275.25","        273.95","        269.35","   15040334","          4051062305.45","     154012","    2090062","         13.90"
"TATASTEEL","E1","13-May-2020","         31.05","         31.95","         32.05","         31.25","         31.45","         31.55","         31.62","      50652","             1601461.85","        252","      31426","         62.04"
"TATASTEEL","EQ","13-May-2020","        273.95","        287.50","        288.00","        273.50","        278.00","        276.55","        280.93","   14723748","          4136288213.50","     144455","    2756610","         18.72"
"TATASTEEL","E1","14-May-2020","         31.55","         31.10","         31.45","         30.50","         30.60","         30.55","         30.89","      68376","             2112118.85","        297","      56931","         83.26"
"TATASTEEL","EQ","14-May-2020","        276.55","        272.00","        275.20","        267.30","        268.75","        268.55","        270.40","   10796959","          2919511068.35","     125086","    3096218","         28.68"
"TATASTEEL","E1","15-May-2020","         30.55","         32.80","         33.40","         30.45","         30.55","         30.55","         30.90","      73839","             2281765.40","        234","      67382","         91.26"
"TATASTEEL","EQ","15-May-2020","        268.55","        270.00","        276.80","        268.80","        273.15","        273.45","        273.69","   14991458","          4102996468.50","     140643","    1560691","         10.41"
"TATASTEEL","E1","18-May-2020","         30.55","         30.95","         30.95","         29.55","         29.65","         29.70","         30.01","      61564","             1847674.50","       1380","      53553","         86.99"
"TATASTEEL","EQ","18-May-2020","        273.45","        274.10","        276.20","        262.45","        267.00","        266.60","        267.10","   11616080","          3102609332.35","     126742","    1741263","         14.99"
"TATASTEEL","E1","19-May-2020","         29.70","         30.00","         30.55","         29.50","         29.65","         29.60","         29.95","      64432","             1929447.75","       6958","      50206","         77.92"
"TATASTEEL","EQ","19-May-2020","        266.60","        271.95","        280.40","        267.50","        272.10","        272.00","        275.10","   16897173","          4648458657.85","     160617","    2906574","         17.20"
"TATASTEEL","E1","20-May-2020","         29.60","         30.00","         30.35","         29.70","         30.35","         30.20","         30.17","      41496","             1251774.95","        210","      27678","         66.70"
"TATASTEEL","EQ","20-May-2020","        272.00","        272.00","        284.00","        270.10","        283.80","        283.20","        279.95","   14423657","          4037917086.25","     135400","    3479379","         24.12"
"TATASTEEL","E1","21-May-2020","         30.20","         30.00","         30.35","         30.00","         30.15","         30.10","         30.15","      43195","             1302378.15","        200","      38982","         90.25"
"TATASTEEL","EQ","21-May-2020","        283.20","        283.90","        286.25","        278.50","        283.55","        283.70","        282.78","   13035881","          3686249554.70","     119568","    2202407","         16.89"
"TATASTEEL","E1","22-May-2020","         30.10","         30.20","         30.30","         29.50","         29.80","         29.85","         29.92","      27392","              819507.95","        215","      17335","         63.28"
"TATASTEEL","EQ","22-May-2020","        283.70","        279.00","        280.25","        273.30","        275.00","        274.45","        276.22","   10656911","          2943598776.45","     104788","    1811193","         17.00"
"TATASTEEL","E1","26-May-2020","         29.85","         29.85","         30.45","         29.85","         30.45","         30.30","         30.22","      36681","             1108347.75","        235","      19528","         53.24"
"TATASTEEL","EQ","26-May-2020","        274.45","        277.50","        284.40","        277.00","        281.15","        280.45","        281.72","   12108740","          3411278653.25","     119897","    2068622","         17.08"
"TATASTEEL","E1","27-May-2020","         30.30","         30.45","         30.50","         29.25","         30.40","         30.35","         29.85","      70492","             2104488.05","        428","      50183","         71.19"
"TATASTEEL","EQ","27-May-2020","        280.45","        282.20","        290.40","        279.05","        289.00","        287.95","        283.20","   14007562","          3966957647.45","     133263","    3577549","         25.54"
"TATASTEEL","E1","28-May-2020","         30.35","         30.55","         31.20","         30.25","         30.45","         30.35","         30.61","      82079","             2512054.60","        441","      60727","         73.99"
"TATASTEEL","EQ","28-May-2020","        287.95","        291.90","        298.60","        289.40","        293.90","        295.50","        293.90","   16602462","          4879513936.05","     153571","    2560661","         15.42"
"TATASTEEL","E1","29-May-2020","         30.35","         30.35","         30.90","         30.20","         30.25","         30.25","         30.47","      79224","             2413917.35","        275","      48628","         61.38"
"TATASTEEL","EQ","29-May-2020","        295.50","        292.10","        296.90","        287.85","        294.05","        295.20","        292.09","   13128027","          3834529453.70","     117534","    2619554","         19.95"
"TATASTEEL","E1","01-Jun-2020","         30.25","         31.45","         32.90","         30.50","         32.15","         32.15","         32.04","     258169","             8272639.35","        869","     191453","         74.16"
